file_type,creation_date,file_path,last_modified_date,triplet_source_id,file_name,page_label,file_size,last_ingested_at,was_ingested_by_sbom,last_ingested_by_sbom_at,~id,~from,~to,~label
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921521786912779,Vulnerability_vulnerability_alas-2022-1808,Component_component_library_curl,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921564736585739,Component_component_library_tzdata,License_license_public domain,LICENSED_BY
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921599096324107,Component_component_library_libselinux,License_license_public domain,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921611981225995,Vulnerability_vulnerability_alas-2022-1882,Component_component_library_curl,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921624866127883,Vulnerability_vulnerability_alas-2023-2257,Component_component_library_libssh2,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921646340964363,Component_component_library_p11-kit-trust,Component_component_library_p11-kit,DEPENDS_ON
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921693585604619,Vulnerability_vulnerability_alas-2023-1992,Component_component_library_nss-sysinit,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921697880571915,Vulnerability_vulnerability_cve-2023-31486,Component_component_library_perl,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,f9ca15b2-55b8-4609-8997-602a3745948d,Software Transparency in SaaS Environments.pdf,19,764130.0,,,,neptune_reserved_1_1152921710765473803,552b57d8-115e-4bb3-aa0c-b6588cb76f7a0,05b9df6f-3059-4b80-be3d-9695b4e064580,Predicate
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921719355408395,Vulnerability_vulnerability_cve-2023-42363,Component_component_library_busybox,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921723650375691,91710df6-85c3-4e7f-885f-90a79d6f301e0,05b9df6f-3059-4b80-be3d-9695b4e064580,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921504607043596,Component_component_library_gremlin-core,License_license_apache-2.0,LICENSED_BY
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921538966781964,Component_component_library_libcrypto3,License_license_apache-2.0,LICENSED_BY
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921551851683852,Component_component_library_rpm-build-libs,License_license_gplv2+ and lgplv2+ with exceptions,LICENSED_BY
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921569031553036,Component_component_library_commons-collections,License_license_http://www.apache.org/licenses/license-2.0.txt,LICENSED_BY
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921581916454924,Component_component_library_openjdk11-jre-headless,Component_component_library_java-common,DEPENDS_ON
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,717350d0-c047-4dcc-a0f9-05f9bf246aea,SBOM Sharing Primer.pdf,5,897107.0,,,,neptune_reserved_1_1152921642045997068,85bd41ce-6ae8-4aaa-b454-55258826ad3c0,baed8317-2e80-4d7d-941d-9de97ad618a40,Medium sophistication
,,,,,,,,,,,neptune_reserved_1_1152921650635931660,91710df6-85c3-4e7f-885f-90a79d6f301e0,c20600d9-10ca-48af-9f4f-42e48897ca9d0,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921667815800844,Vulnerability_vulnerability_cve-2023-42363,Component_component_library_busybox-binsh,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921633456062477,Vulnerability_vulnerability_alas-2023-1992,Component_component_library_nss-tools,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921659225866253,91710df6-85c3-4e7f-885f-90a79d6f301e0,493d1098-f88c-437e-9251-cfe51011933c0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921667815800845,b0ae5bc9-c85a-477c-ac0f-abf68cd7317f0,c91dc602-1c93-4e84-9911-be429cbb18640,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921543261749262,Component_component_library_libcrypto3,Component_component_library_musl,DEPENDS_ON
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921564736585742,Vulnerability_vulnerability_alas-2023-1920,Component_component_library_libuuid,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921629161095182,Component_component_library_openjdk11-jre-headless,Component_component_library_musl,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921684995670030,Component_component_library_libxrender,Component_component_library_musl,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921689290637326,Component_component_library_libxi,Component_component_library_musl,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921693585604622,Component_component_library_p11-kit-trust,Component_component_library_musl,DEPENDS_ON
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,f9ca15b2-55b8-4609-8997-602a3745948d,Software Transparency in SaaS Environments.pdf,19,764130.0,,,,neptune_reserved_1_1152921719355408398,91710df6-85c3-4e7f-885f-90a79d6f301e0,53937ffb-bf51-4200-8468-425f952e04940,SOURCE
,,,,,,,,,,,neptune_reserved_1_1152921745125212174,91710df6-85c3-4e7f-885f-90a79d6f301e0,7834e1ba-ddcd-4d34-8d3b-d58933197d5e0,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921749420179470,Vulnerability_vulnerability_alas-2023-2203,Component_component_library_ca-certificates,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921753715146766,Component_component_library_libtasn1,Component_component_library_musl,DEPENDS_ON
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921543261749263,Component_component_library_netty-resolver-dns,License_license_https://www.apache.org/licenses/license-2.0,LICENSED_BY
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921577621487631,Component_component_library_netty-transport-native-kqueue,License_license_https://www.apache.org/licenses/license-2.0,LICENSED_BY
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921637751029775,Component_component_library_p11-kit-trust,License_license_bsd,LICENSED_BY
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921646340964367,Component_component_library_logback-classic,"License_license_http://www.eclipse.org/legal/epl-v10.html, http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html",LICENSED_BY
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921667815800847,Component_component_library_netty-transport-native-epoll,License_license_https://www.apache.org/licenses/license-2.0,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921710765473807,Vulnerability_vulnerability_alas-2023-2095,Component_component_library_openldap,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,b2a0da29-b61a-4071-b5ce-5b6d1ebdbc83,SBOM FAQ 2024.pdf,9,217992.0,,,,neptune_reserved_1_1152921727945342991,4bc8b179-2ba3-4608-b3d8-dbf4efcfe5200,729b338c-0a36-4a11-81bf-17433ab93a7b0,Translate between
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921534671880192,Vulnerability_vulnerability_alas-2024-2412,Component_component_library_ncurses-libs,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921547556782080,Component_component_library_openjdk11-jmods,Reference_reference_https://github.com/openjdk/jdk11u,REFERS_TO
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,055343b7-0264-486d-9229-34996b6a93ef,Software Transparency in SaaS Environments.pdf,18,764130.0,,,,neptune_reserved_1_1152921676405800960,34cf4f2e-cef2-4e9f-a114-dbebbe6e134c0,90810024-82db-43a4-97b4-d98225e1953d0,SOURCE
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,055343b7-0264-486d-9229-34996b6a93ef,Software Transparency in SaaS Environments.pdf,18,764130.0,,,,neptune_reserved_1_1152921702175604736,c32df580-7ee6-4ba3-8500-630c715c53110,cc207878-656d-49c1-965c-5236014ba5c10,Backed by
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,9faf41f9-a72a-4bd6-80b7-de280e99b8c9,Software Transparency in SaaS Environments.pdf,13,764130.0,,,,neptune_reserved_1_1152921706470572032,18c30079-4100-4f19-a4c0-d37fcc1407c10,ef1b537f-a89a-443f-92ba-5365e5e6c9090,Acknowledged by
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,9faf41f9-a72a-4bd6-80b7-de280e99b8c9,Software Transparency in SaaS Environments.pdf,13,764130.0,,,,neptune_reserved_1_1152921715060506624,18c30079-4100-4f19-a4c0-d37fcc1407c10,e6fea6d8-15c4-4ad0-80c7-2d69f0c9bfee0,Acknowledged by
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,9faf41f9-a72a-4bd6-80b7-de280e99b8c9,Software Transparency in SaaS Environments.pdf,13,764130.0,,,,neptune_reserved_1_1152921758010179584,18c30079-4100-4f19-a4c0-d37fcc1407c10,181436f6-50a9-49e1-95f1-e0b14e91611f0,Acknowledged by
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,2f9e923c-1e3e-4884-9f30-55258be2bee8,SBOM Sharing Primer.pdf,1,897107.0,,,,neptune_reserved_1_1152921779485016064,e312d9f9-d22e-44d2-888f-33b1f4585e4a0,3b7ba023-fea2-457f-b172-496a544d61d80,Concludes
,,,,,,,,,,,neptune_reserved_1_1152921783779983360,34cf4f2e-cef2-4e9f-a114-dbebbe6e134c0,cc207878-656d-49c1-965c-5236014ba5c10,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921809549787136,54877bf4-0c19-469b-b2bb-8ffebfe1f5180,6ab195e1-8f85-485d-b4c7-1d03b1d3362a0,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,ddff7590-2760-492f-9c69-0f96c768e468,SBOM Sharing Primer.pdf,18,897107.0,,,,neptune_reserved_1_1152921599096389633,e312d9f9-d22e-44d2-888f-33b1f4585e4a0,475a6de1-dde8-4b24-bb67-344e2d817c540,Has section
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,2f9e923c-1e3e-4884-9f30-55258be2bee8,SBOM Sharing Primer.pdf,1,897107.0,,,,neptune_reserved_1_1152921607686324225,e312d9f9-d22e-44d2-888f-33b1f4585e4a0,05f566a9-0373-4fdb-9957-2b02ea130a510,Represents
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,d8fe84a8-6a53-49c6-bc32-796c33050966,SBOM FAQ 2024.pdf,10,217992.0,,,,neptune_reserved_1_1152921611981291521,62711430-76fa-4749-86e2-08052232105c0,d56d2a5c-616b-4a70-9b84-a3400fe9bf980,Made up of
,,,,,,,,,,,neptune_reserved_1_1152921637751095297,34cf4f2e-cef2-4e9f-a114-dbebbe6e134c0,529684e2-2b26-4b5e-a6e1-4ecd0b5d44aa0,MENTIONS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921689290702849,Component_component_library_libxcb,Component_component_library_libxau,DEPENDS_ON
,,,,,,,,,,,neptune_reserved_1_1152921702175604737,b11b5406-7064-4b62-8cec-5dc4773352510,57db1376-193a-4db0-a1ee-fd8583d941180,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921715060506625,02f0e011-8e53-45a6-b313-9d025707920f0,e6323ce2-dd52-469b-a374-7aaf97a7f0290,MENTIONS
,2024-09-26,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Example Corp Software Bill of Material.docx,2024-09-26,a37baaab-661e-4945-898c-1e59c2fa128e,Example Corp Software Bill of Material.docx,,13999.0,,,,neptune_reserved_1_1152921723650441217,fcf09f4b-bb40-428b-a912-029baae25f840,ba322c9b-384d-43a0-86da-bba94256f7df0,Requires
,,,,,,,,,,,neptune_reserved_1_1152921727945408513,34cf4f2e-cef2-4e9f-a114-dbebbe6e134c0,cec7ab6d-d470-4199-af3e-4962c7bbd9e10,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921736535343105,02f0e011-8e53-45a6-b313-9d025707920f0,aec44ba4-53ee-46c5-8a8c-151446af59970,MENTIONS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921740830310401,Component_component_library_openssl-libs,License_license_openssl,LICENSED_BY
,,,,,,,,,,,neptune_reserved_1_1152921749420244993,b9939468-043e-414a-8c1f-4ced262ac0f80,fb8452a1-89ce-47a4-8508-0e61b40a33360,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921530376912898,Vulnerability_vulnerability_alas-2024-2412,Component_component_library_ncurses,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,3644d57e-b99a-4c26-9256-ab63807d5a79,SBOM Sharing Primer.pdf,12,897107.0,,,,neptune_reserved_1_1152921547556782082,02f0e011-8e53-45a6-b313-9d025707920f0,9023d743-c98e-4efe-8aa3-ff36cedde86c0,SOURCE
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,2f9e923c-1e3e-4884-9f30-55258be2bee8,SBOM Sharing Primer.pdf,1,897107.0,,,,neptune_reserved_1_1152921556146716674,e312d9f9-d22e-44d2-888f-33b1f4585e4a0,deb96f0f-c40b-4594-8ad9-f85652f8347a0,Adopts
,,,,,,,,,,,neptune_reserved_1_1152921560441683970,b11b5406-7064-4b62-8cec-5dc4773352510,cb9f114f-c599-4713-8a49-6e8c16d5fc1e0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921564736651266,b9939468-043e-414a-8c1f-4ced262ac0f80,a0ebe57e-180f-4405-940c-d501141066480,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921599096389634,Component_component_library_libxcb,Reference_reference_https://xcb.freedesktop.org,REFERS_TO
,,,,,,,,,,,neptune_reserved_1_1152921620571226114,b9939468-043e-414a-8c1f-4ced262ac0f80,9f40a455-41cd-420c-bbf9-7b8d4366788d0,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921543261814787,Component_component_library_gremlin-util,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921599096389635,Component_component_library_netty-resolver-dns-classes-macos,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921616276258819,Component_component_library_javatuples,Reference_reference_,REFERS_TO
,,,,,,,,1718294043.771884,True,1718294043.771884,neptune_reserved_1_1152921620571226115,Component_component_library_picocli,Reference_reference_,REFERS_TO
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921672110833667,Component_component_library_ssl_client,Component_component_library_libcrypto3,DEPENDS_ON
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921749420244995,Vulnerability_vulnerability_cve-2024-0727,Component_component_library_libcrypto3,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,9faf41f9-a72a-4bd6-80b7-de280e99b8c9,Software Transparency in SaaS Environments.pdf,13,764130.0,,,,neptune_reserved_1_1152921766600114179,18c30079-4100-4f19-a4c0-d37fcc1407c10,f0193722-770d-480c-b473-c61179de642e0,Acknowledged by
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,db057e6b-0b24-4061-89fe-d0484f043db3,SBOM FAQ 2024.pdf,5,217992.0,,,,neptune_reserved_1_1152921783779983363,19399839-1137-48e7-9446-03b5b19f5cc60,8a30a8e1-afae-4a0d-ae1d-f91f0d25820a0,Captured in
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921788074950659,Component_component_library_netty-codec-http2,Reference_reference_,REFERS_TO
,,,,,,,,,,,neptune_reserved_1_1152921792369917955,b11b5406-7064-4b62-8cec-5dc4773352510,632f630d-0783-439f-8e8c-533ff49c20c60,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921796664885251,7237eb21-ff52-4207-8d38-95b78ebbe8d20,ccc23c93-a1dc-4910-9d15-4a34e89edae10,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921800959852547,54877bf4-0c19-469b-b2bb-8ffebfe1f5180,c707e01d-46d4-41d3-b642-5bf0c006ceb60,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921805254819843,02f0e011-8e53-45a6-b313-9d025707920f0,552b57d8-115e-4bb3-aa0c-b6588cb76f7a0,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921526081945604,Component_component_library_openjdk11-jmods,License_license_gpl-2.0-with-classpath-exception,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921594801422340,Vulnerability_vulnerability_alas-2021-1721,Component_component_library_openssl-libs,AFFECTS
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921599096389636,Component_component_library_ssl_client,License_license_gpl-2.0-only,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921663520899076,Component_component_library_shared-mime-info,License_license_gplv2+,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,1bbaaa36-86b1-4ae6-99da-177a78bb38ca,Software Transparency in SaaS Environments.pdf,1,764130.0,,,,neptune_reserved_1_1152921676405800964,18c30079-4100-4f19-a4c0-d37fcc1407c10,3184186b-d87c-481f-8822-98c39ebe1a710,Allows
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921680700768260,Component_component_library_alpine-baselayout-data,License_license_gpl-2.0-only,LICENSED_BY
,,,,,,,,,,,neptune_reserved_1_1152921684995735556,34cf4f2e-cef2-4e9f-a114-dbebbe6e134c0,c32df580-7ee6-4ba3-8500-630c715c53110,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921689290702852,b11b5406-7064-4b62-8cec-5dc4773352510,62711430-76fa-4749-86e2-08052232105c0,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,9faf41f9-a72a-4bd6-80b7-de280e99b8c9,Software Transparency in SaaS Environments.pdf,13,764130.0,,,,neptune_reserved_1_1152921564736651269,18c30079-4100-4f19-a4c0-d37fcc1407c10,fb69f0f1-5478-4875-8453-d4c2802ed57f0,Acknowledged by
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,9faf41f9-a72a-4bd6-80b7-de280e99b8c9,Software Transparency in SaaS Environments.pdf,13,764130.0,,,,neptune_reserved_1_1152921569031618565,18c30079-4100-4f19-a4c0-d37fcc1407c10,64025885-f5ed-4238-8ddb-4e2748d8e38a0,Acknowledged by
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,814c12e8-a16c-4bb0-b608-52fb1ebafb30,SBOM Sharing Primer.pdf,15,897107.0,,,,neptune_reserved_1_1152921577621553157,6608484f-3839-406d-87ee-4548341e31210,41b178b9-c1d3-405d-a020-71d60330da2e0,Sophistication
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921590506455045,Vulnerability_vulnerability_cve-2021-4189,Component_component_application_python,AFFECTS
